4479	3390
2185	417
1150	1664
2431	1990
1439	678
2369	3570
5203	4171
1280	731
4388	380
4345	2995
4695	4049
3635	2931
946	3630
4170	1447
1726	4034
2331	1171
1687	3223
3771	796
4163	539
315	1155
493	1427
3305	5184
4432	2010
4597	4084
4643	4852
1533	796
4790	2130
3968	342
1282	3456
3474	2137
1037	1127
3361	3768
1837	902
666	2075
5193	4609
4326	5059
1629	4328
3221	303
1576	1054
3179	695
515	1089
2091	4210
2117	4332
1397	3589
2232	684
250	3665
3134	3665
1559	1495
592	2033
3839	4998
1604	3215
4198	1339
1465	967
2570	4863
2906	1712
4209	3254
4004	4514
3422	4667
445	4339
2201	3870
3935	4522
5221	2661
1165	2536
3514	424
4248	1299
4548	4541
5020	2298
4046	1705
929	4646
1276	3822
3787	2303
2269	1664
1062	2478
2066	790
4004	1487
244	623
1647	3532
681	1666
4158	887
5128	556
3237	3474
1312	862
4422	932
932	4101
2894	998
4494	951
2144	908
3473	701
656	3110
1793	976
716	2111
3408	4318
2987	3712
1391	5032
502	374
4835	879
1115	4154
4634	2832
4461	4798
3744	3812
5065	4991
3416	3040
296	3637
3768	4853
1538	4834
1698	2888
4875	1229
1681	3876
3218	3189
1980	3955
297	2382
3000	2481
1652	3553
3842	1937
1699	1681
5004	2582
4064	1584
1904	722
3073	1463
289	2570
1207	1901
1284	3314
4258	2906
1593	1880
3629	4556
1836	3680
3025	3715
2897	1326
2678	1537
257	1349
768	1540
649	4408
4499	927
4865	4745
2114	5116
1898	2954
1624	4296
1610	4509
4954	788
2403	1452
3163	3961
4608	4697
4394	2445
5213	3948
5022	2209
3728	4604
1351	1714
2722	3156
2738	4977
2532	2503
4764	3743
1812	3531
2458	2683
1084	5177
2096	2441
3815	2255
4083	2891
1775	2016
3863	2193
836	1383
2232	4708
1501	1976
2748	4423
4681	609
4282	2748
4613	5155
738	2748
2905	516
3616	4616
887	3168
1443	2978
3420	3894
3606	5183
634	2011
750	2790
3972	4105
2796	1330
4720	4651
3760	1198
524	4619
560	1357
1681	3477
3934	2624
3238	3612
832	2524
2679	489
3518	4219
3631	2852
4998	3142
5038	1651
3239	3449
1151	4393
4751	2588
3500	1477
339	4465
3273	3869
1447	4372
2852	4831
5096	2745
2655	2250
1516	4430
1147	4841
4207	816
4311	3908
902	2630
2677	3202
1786	4084
3635	4205
4665	1737
3243	805
518	1290
3956	311
783	4573
1247	5039
3637	3162
5059	3329
359	4400
2422	3858
856	680
4198	4038
597	3160
5056	5024
343	1269
4333	362
4975	4690
2823	4168
2146	870
4084	3010
1353	242
2442	1943
2543	2319
703	1165
247	1631
3937	4548
2366	2836
2555	1859
1710	977
4261	4336
1634	2757
1992	4078
4522	4940
1109	925
2668	3225
2395	3569
5065	2752
1478	5037
1822	1494
4004	3920
4726	3007
4978	3175
2548	4448
4340	798
1409	539
2528	4159
4333	4078
642	2103
1853	4832
508	4568
1419	597
865	3771
3619	4472
1926	2216
4091	395
4329	4463
727	4999
389	5055
1792	1303
2401	362
5188	405
1292	1757
2316	433
1784	2360
1730	858
336	4993
2924	321
734	3157
3847	2701
4116	1139
3850	3428
2587	437
1082	4146
1768	2136
1995	356
4093	4819
3339	2769
3333	3181
1885	829
2544	3161
3399	416
4499	3872
5096	3191
313	2542
917	3271
2111	1404
3777	4094
2715	1903
2829	2368
1358	3870
4894	1727
244	1094
1950	4425
4007	2152
5074	2738
3685	2105
4793	4047
2892	1395
4038	1729
980	3102
1736	1303
4985	3630
3257	1185
744	417
2342	506
3399	305
2259	3020
979	2792
2017	4562
5164	2788
1201	4011
4887	3292
905	4336
767	3113
2418	2345
1557	1044
727	3616
364	1397
2751	4948
3800	2657
2385	2227
983	3386
945	1567
3409	4252
3895	1159
2360	4913
1196	1676
1931	4194
2964	4911
1894	442
4275	823
754	385
300	3420
696	4383
3661	1993
359	3599
1801	4205
5170	2565
3670	2887
2008	4477
4278	5183
260	2305
4051	4800
1601	1871
4464	2895
3636	4373
961	1694
3012	4855
1500	705
1229	2390
2536	2275
4438	3102
2948	2606
1256	4479
3685	4778
4227	308
938	4007
3044	4622
2145	1789
4119	3127
247	2315
3848	4030
4465	3351
3168	1798
454	1571
5208	919
2304	3935
1278	5172
321	3145
5071	896
4414	560
4958	4580
1063	1258
2895	1352
3772	779
4503	2339
3448	1722
1526	3936
854	2096
887	786
3447	3025
1219	1842
3074	3835
2426	715
2747	4458
3830	474
1020	806
985	4534
928	4552
843	1611
2629	2439
2396	3521
4543	5152
2207	2464
882	2378
2404	4259
1538	2229
3292	1005
4608	1659
4309	3031
1490	2280
3082	3379
3777	366
3674	2735
1874	4835
1611	3438
3114	787
3978	4575
867	3949
2787	2518
3346	3598
3829	4644
1699	1691
1596	2125
4943	674
4421	2429
2331	447
915	4752
2982	4098
1485	1467
439	2002
1588	251
530	1829
3736	1270
3544	3750
1439	1747
3181	485
5171	2624
4813	1984
2748	1069
4568	2801
4250	4981
1563	4940
270	4780
4007	5190
4888	975
5167	1345
4244	2021
3678	1940
3047	2569
3134	1506
2549	1957
2288	2597
1156	3448
1240	1710
685	1733
1244	3336
4642	2858
3967	457
4377	4115
3864	2289
5068	3660
3836	1618
2997	1884
3209	3447
3686	1565
3964	4774
3001	904
4575	4303
753	2055
1998	3479
5203	2782
4872	1101
480	4065
1055	3052
1008	4268
979	3911
4057	1990
4697	3318
3191	2833
734	3102
1699	1421
2393	540
3317	4786
4844	4284
3825	5055
4878	1868
1011	1060
4244	1722
3313	3259
4379	4388
735	2377
2427	3354
4068	5189
3789	5009
2072	3702
5145	260
5095	4884
4584	607
4999	1433
2023	4881
811	313
5031	3605
2922	4338
2764	2258
5068	929
1097	5099
4894	3650
2926	3721
267	1605
2031	2505
2350	3201
3608	2976
2842	1203
3863	404
577	597
4658	1964
4990	1940
4644	1528
1065	1807
3860	2429
2393	3602
3347	4408
2841	1012
3201	5038
3527	613
229	1300
1736	2540
269	2151
3175	1022
2002	2944
2153	2288
601	3354
3445	4636
4038	1898
1437	3234
4227	3479
2829	474
2435	2138
1422	3685
1974	2702
1786	2457
5202	2772
331	2816
332	1103
3693	3885
1211	685
3318	498
2178	3604
2654	2682
3117	3651
1044	3083
2946	4319
2022	426
2726	3537
5023	2993
2185	1195
2408	2085
4099	1002
1056	3340
1386	715
1587	4690
4543	4613
4385	2548
4687	2153
1155	3361
3624	963
2117	1942
2600	4922
1990	2791
2795	2781
1534	4328
3593	1669
3611	3124
4859	3834
4078	4847
1353	651
3732	4729
5114	3179
2316	4613
4671	1283
3264	602
4900	3057
3817	308
1267	2625
1799	905
4806	2786
4696	2865
4840	3344
2505	1917
3016	1930
2210	1027
1890	4145
2660	3478
1441	3460
4886	1525
2147	615
2816	4366
3189	3461
2858	3079
3449	4057
5158	4560
4847	3371
5006	966
2108	945
2418	1374
3948	3918
4003	1841
3035	3350
667	4423
5110	334
1935	1716
1553	4560
1025	432
605	1412
4737	753
4334	311
4402	3119
1342	486
1440	4025
4451	2257
2103	5084
902	3544
3802	2256
2052	249
2969	3065
4067	401
290	2820
4837	1158
4238	2283
4339	1333
4591	300
1128	4214
1417	2474
2017	5122
2436	2552
4804	4642
4841	749
3796	2241
643	3656
4277	341
2352	4810
5211	1512
5062	2283
3577	4519
4142	3355
2944	3160
4410	3079
3373	4683
4237	4477
3387	2527
2397	500
587	2430
5160	3543
4425	1352
2299	4451
1985	3414
4298	2230
5042	378
1307	1156
5171	2320
1577	477
4552	2159
3497	3630
3980	3835
1811	4206
3407	4055
4754	614
2926	2635
3052	1355
298	4836
2716	3052
2290	5000
1546	2012
3577	269
3407	3531
1885	1501
4818	3128
4247	4270
1477	3931
373	5001
826	1943
2044	1382
3510	680
1932	4901
3642	2400
5137	599
4229	2981
4255	2601
3683	2038
3283	2602
971	3305
853	1082
3094	1915
5178	2533
4841	3935
4387	4961
4138	5042
1151	4319
4220	411
5037	5028
3381	3724
3417	1101
4933	3718
2943	5006
3467	3098
807	954
4366	2332
4771	4697
924	4095
4255	3821
1400	520
1640	548
4185	3675
4876	4348
765	4088
4145	550
2039	1699
4296	2978
883	2368
1349	3690
2359	3360
3850	2964
2174	3093
2937	4193
2367	2232
5154	4329
3053	2351
3550	3344
3733	4790
2241	1313
3857	945
1806	2326
5123	2409
4770	3571
1710	2017
4552	1195
702	288
1053	349
5195	4911
3505	2770
1428	2726
1411	2575
4964	2953
1188	929
4058	5105
3010	4976
2538	865
3016	2885
1854	1106
3493	3431
937	543
2857	1730
2540	2689
256	2107
4568	254
4320	868
4618	242
564	1370
2272	4215
3573	3626
1969	1575
4885	386
4629	3354
887	4492
3752	1084
4909	399
3155	662
2965	4955
3848	3380
4440	3203
1638	4492
2689	2137
3338	3393
3519	4705
2205	735
1941	595
4827	1231
3191	3604
2460	4113
3867	532
4941	1126
4205	1543
509	3866
1757	346
2560	2384
1429	1079
1495	3399
4676	4617
478	4433
1804	3722
3994	2669
1836	4937
2081	2756
5148	3410
1068	4024
1953	2208
4329	3744
1650	3603
3136	2755
416	1361
1811	4841
1597	562
2378	2850
1969	2659
741	844
3610	4971
4749	266
3130	545
1191	4157
2802	725
3444	1329
1221	2081
4611	4293
4796	1920
3753	4451
4327	3247
4132	1886
3069	3191
544	4123
1147	837
1420	1046
4615	2402
2284	3613
2468	1417
225	1956
1655	691
4940	1705
1370	507
4711	4071
3206	2357
269	2263
521	3497
1715	2475
485	811
565	3969
2532	413
3757	3487
3379	1082
3674	1942
3316	4069
3460	3154
5023	4337
3024	485
4910	1271
4690	1883
2984	1079
3426	4840
553	4001
2222	4353
4701	388
4137	689
4826	2192
2517	4175
2906	2557
1908	4996
4615	1898
4909	283
2829	1250
1743	1742
4230	1483
4915	4182
5098	3936
830	1016
661	5132
2791	3610
1495	3262
4498	1031
368	967
2687	1310
4841	1798
4500	1859
4247	1409
2479	872
2392	2065
2618	233
3874	305
1981	2654
2483	3401
2138	1381
1249	4474
3139	4506
606	1160
5107	476
4570	3279
1847	1852
2952	895
3045	2558
2039	3201
1091	628
906	1846
5139	3023
1774	2182
333	1079
2574	2761
3369	3029
1317	3309
533	4732
3399	1641
1553	4960
1957	428
3489	4773
3613	1488
3663	1427
3410	281
810	2350
3842	3233
2169	2010
4596	4726
3457	259
898	4685
2418	819
5164	4572
2580	840
2259	1729
4374	4347
1377	1281
5045	920
5039	4996
4991	4962
1627	3845
475	3939
653	1197
1259	2671
2467	446
4621	635
3167	3415
1227	425
1406	1581
1744	895
880	4057
4923	2829
3601	1402
3607	3463
4059	773
4153	2846
353	1814
3224	4673
1829	3998
3753	2665
4743	1824
5125	2990
952	5031
1259	3394
3204	1594
2064	1568
4536	4514
2753	637
4713	2226
1084	1113
4160	2577
4797	1056
2013	1648
716	4473
300	1373
732	3222
4519	852
5068	3987
2372	3039
1167	4420
809	2252
5069	301
4774	266
1058	1930
1223	5190
2999	4087
994	4950
1416	412
4674	3990
1320	4129
1281	3553
486	1882
267	3750
2369	1819
1627	2994
579	4435
313	2062
3300	1848
553	1873
2940	2746
3407	3119
569	4830
2477	2308
3224	1002
4615	4476
762	2351
2974	4409
854	4987
3005	755
1725	1397
490	4047
3740	5056
3136	4108
2295	1260
4180	4234
1219	3881
3874	1308
2636	1153
4661	4363
2034	4217
4409	5205
2255	2959
1293	4151
1181	2761
1865	1088
3108	3379
3412	4632
5039	515
5173	1381
3304	3768
3368	4695
695	1688
2204	2668
3800	2012
334	1809
1884	1328
384	4905
1346	4774
285	3411
4196	2445
2506	1979
543	3564
350	5061
2593	2009
4816	1647
4730	4680
3586	2355
324	1082
225	991
1294	657
4343	4948
4095	3892
958	2295
4953	495
3665	2887
2669	1836
996	2163
4198	3669
688	873
2256	3947
727	4293
3223	5096
3695	5196
4923	914
3454	4764
3170	5147
1771	4501
891	405
4091	3892
3069	4649
2472	1785
3590	653
3032	2249
4109	305
5029	4404
230	4075
411	2445
2001	2344
1725	1556
4191	3113
1113	1240
4311	4396
2250	3615
1162	1702
5063	3389
4888	819
2421	2305
425	1830
915	3754
2105	2636
2074	5109
1912	1884
3831	3298
225	4662
4473	3092
2891	3632
3999	2759
4369	2066
3858	2631
4011	4616
2447	2558
4942	4918
5073	3286
1175	797
3016	4580
3287	3260
2257	3305
2719	4927
287	3640
1917	548
1446	4471
319	4455
2998	3181
1890	409
1361	1626
4643	4492
929	800
1029	292
4613	1275
4447	325
1678	3372
1896	4866
2875	3761
3344	1974
3838	4096
1996	2005
315	995
1375	4370
1114	560
3092	516
4252	4332
1194	3350
2224	3223
460	4061
2458	2872
4136	2145
812	819
928	5119
3724	3353
3414	934
1125	706
1843	4939
779	925
589	822
326	4295
4707	3458
3886	1156
2740	576
471	791
768	4911
3753	514
2279	2083
5218	1351
3308	4075
2339	676
1399	1865
4181	954
1364	5117
1777	3677
2235	3374
4499	746
4301	374
4512	4768
3392	1267
5117	3146
1979	5061
4576	3006
1909	5050
517	3956
3066	2512
1678	1278
3191	5165
1316	736
3409	1374
4460	1329
1980	2064
1239	4001
1466	873
854	1188
1956	3164
3313	1452
2522	2050
4290	1792
3903	4844
3644	1500
2787	1036
1892	4342
1842	2422
1316	1207
3073	5017
2010	4576
4864	2672
3996	1134
3156	2613
3891	1394
2338	1747
409	4012
5084	4400
5100	1837
2503	3377
4837	4829
2573	4231
1343	482
3929	651
5119	3860
3500	2431
1033	726
3791	584
4545	5079
3507	1915
3930	4711
3328	1500
4305	3697
1931	1500
2181	5095
4896	5066
2033	1664
4723	1933
269	4052
2733	3530
771	3559
3517	2939
4973	4176
4478	953
4939	3044
2058	503
1908	1108
4570	5083
2811	3555
1283	3439
4927	1168
2496	5114
1827	4939
302	3955
1544	1492
1441	3842
1486	3676
4588	3782
4213	4915
387	2090
4627	473
1852	4486
1927	3097
4015	3750
2773	1789
1468	4975
940	2710
2124	4827
4450	3958
3905	738
528	1071
4122	409
962	3130
4043	4158
2051	2801
2756	3343
4249	231
3453	1772
4711	2723
551	3719
4285	1514
1823	5138
2561	2852
2109	3662
1489	4647
4897	804
5051	3532
2597	2386
3225	3235
1909	1233
3337	2456
3523	4022
3146	1041
730	2236
3916	5163
717	3599
2651	613
2658	4034
3579	3433
4048	1086
2583	2088
4609	4822
3631	3411
2438	1267
3679	296
1333	2374
1513	4474
4643	1254
2720	2990
1837	1540
3500	4056
375	4495
402	4681
3695	3367
398	3892
2677	4225
1238	1684
2611	4699
2645	3916
311	1261
1861	1721
1793	3016
3643	3193
480	2875
3117	593
279	1876
4221	1086
3525	3275
2327	1834
874	4734
711	2944
2954	2718
5208	3917
765	1176
4249	4072
1983	2416
927	3407
4247	3596
2651	4091
2948	3403
3296	3411
3488	621
4137	3639
448	5019
1167	2708
2728	926
5019	1691
4757	534
1146	3774
1410	1418
2056	4918
2669	728
2140	3860
543	948
954	1549
5189	1078
3500	1401
706	4225
4892	3490
2144	4746
770	4714
5152	3842
3561	4296
2271	3749
743	3312
2094	4514
3383	1180
2460	535
1075	2618
2496	499
2313	4485
642	1166
2771	3696
2809	1841
1644	1026
443	2253
473	3187
259	346
2297	716
602	347
4903	814
4520	3769
2146	1231
3081	3213
2579	1931
3632	4905
3526	5000
522	653
5151	1647
2819	588
3481	4573
3194	401
1188	3967
668	2475
331	2976
499	2781
4510	4415
1752	342
2892	3549
3661	4476
4269	2726
4234	3178
4247	4167
4087	5074
3006	3278
777	2821
3625	766
1802	2531
1570	956
4374	4714
2086	4075
4249	3425
4994	1959
4367	2199
2892	1433
2359	3924
1691	1862
5045	2257
1272	1031
235	1767
1213	4507
2985	428
3137	1206
1159	2668
389	4536
1286	3066
2619	2853
366	3891
4398	4932
5051	975
312	1315
2710	974
3148	4323
560	2267
2325	2471
4983	3222
670	994
4918	1033
3930	2659
1637	1201
907	2573
1666	330
3156	2064
4395	1118
2826	2477
3689	3044
1289	3511
2529	369
4132	4601
3241	4503
4150	2397
3520	4127
4745	4071
3755	356
4601	926
1223	452
3946	1433
2783	1187
5000	1477
1903	2063
3670	3173
3591	2750
2376	492
2509	1515
1916	640
4623	3279
3651	1331
4826	2901
2399	1561
2777	5065
288	1437
4862	3811
833	1391
2926	1298
3430	4639
258	1794
3299	3171
3002	5079
2377	2660
531	2752
962	4855
2187	2678
2094	372
4082	4411
1306	3672
265	5202
2693	1905
1439	4423
4174	2399
3289	1078
3149	3394
3094	937
1256	3137
3067	1389
1011	923
2699	399
1335	4691
1428	4940
907	4282
1624	2036
1279	3824
5154	4536
1588	1216
3586	3696
5018	4514
2125	3738
370	4336
4289	4039
4270	4679
4869	4174
3314	2383
3674	4674
2394	1198
1102	1463
2796	905
4760	4971
2375	508
2609	771
2747	2661
2567	4063
2319	4829
292	2950
2109	2631
3592	3385
1202	1039
2066	334
981	2121
3233	1954
1492	3111
4648	806
3841	3526
2451	1894
1897	2485
2939	4687
3572	1789
1100	1293
4788	4975
2475	4438
1920	1737
548	3222
2090	1151
2032	4540
2441	3889
2569	2243
5171	1936
2454	3162
2899	2523
1780	1061
2563	3414
1116	3089
4701	4803
3715	978
4188	2753
3917	2066
2168	3303
729	1950
5154	2051
4456	3320
1486	1350
2368	1425
4438	1354
4581	1994
2802	1170
3337	3265
2598	1900
283	3130
1021	4592
4860	4497
4752	1601
976	3542
1081	3212
1671	2712
2302	4731
2262	2091
3870	634
3900	4310
1702	1502
5054	1834
3279	902
2979	5172
4357	4785
1475	3148
4079	2361
1827	4996
5164	3559
3304	4416
4487	5083
4568	2316
3064	2905
1260	301
1644	5216
939	4267
3863	1631
1221	2080
5213	430
3620	2071
830	1710
1456	3801
2584	898
2261	2473
2702	311
313	3946
1489	3412
2279	3077
2236	256
4457	2415
3812	2945
5009	655
4388	2406
3829	2348
4906	252
3153	4040
652	2795
4969	3894
281	1460
3423	1766
757	4202
4407	344
4300	3958
5072	2437
4883	1573
278	4766
1645	2682
2646	4396
871	5050
5053	3895
5052	271
5029	374
1703	2873
4306	3312
3686	1039
2601	2400
634	893
1516	1694
1536	2817
251	2310
3994	3571
3538	3731
4155	3932
1294	4145
4861	4039
1839	2681
1328	2380
1898	1916
2218	1961
1301	1712
2781	1025
3783	1771
3570	872
3107	3045
1048	3649
3604	4094
3601	1124
1190	1526
1278	342
3316	2670
810	3823
3828	3659
3516	4441
2148	1991
1607	642
3755	702
447	2618
1069	2071
4011	1599
238	643
539	2182
3241	2717
1567	1475
1914	1451
1022	1089
2284	1807
4856	1877
2840	600
883	5162
5087	2850
1680	2912
2967	1377
2794	955
4267	4730
4786	4822
4199	4532
3222	2968
3658	4827
5089	4591
3756	3889
4721	3334
4771	2392
722	4001
2738	1089
2756	4162
2681	5202
1538	4907
5092	1899
4529	4528
360	2640
4123	1669
3489	4082
1368	5009
3337	2567
4127	1268
4025	2526
2392	4530
3393	2299
1033	4660
4344	3100
3262	4238
2904	2561
3802	575
2551	4877
227	4880
878	968
1501	1063
330	1266
4432	947
3549	4815
4153	3742
4578	3420
1235	3235
1413	2425
3682	1768
1545	2481
2947	1501
1144	833
3489	2825
4954	1517
661	2555
3044	3024
1965	3001
3528	540
1329	1655
1017	1381
3853	4278
538	2825
2717	1301
4140	251
3191	4523
4728	3800
2842	3238
4535	1627
1323	1931
2041	1631
2416	5154
3404	283
2225	904
4308	247
2840	3591
5138	3625
2329	3433
1981	4100
4224	1979
1834	299
3068	336
4786	4864
1733	1612
2563	1944
4240	386
4279	2450
301	810
1127	2817
2640	3637
942	2618
804	1857
999	3624
1080	1011
780	5052
3398	1744
3333	603
1468	2136
624	426
3547	2168
5024	2277
1308	2505
5213	1418
2011	1429
4371	4023
1686	1514
2961	1613
1637	2818
2802	4889
3239	3338
4189	4332
3115	3559
4861	4980
2801	4038
3223	3904
4429	1131
4098	2662
343	3336
2509	3491
5047	723
1853	4484
3180	1872
3362	3387
235	3441
508	1531
4714	4982
4604	2431
3783	1579
680	3011
4677	4562
3534	1297
4945	339
3099	4573
2327	580
2965	3740
837	4860
419	4179
3209	1313
2700	5124
592	1440
4745	3499
4061	3565
3969	2391
4920	3064
3659	523
4209	1349
3382	3237
3222	1691
3827	4222
4263	3742
4924	1861
1699	4362
267	3628
1058	1309
1669	3348
4490	1049
5197	3398
3696	1171
415	2041
1150	1936
1150	3691
1682	2653
509	745
3732	5122
3887	3478
3187	3514
2053	4212
1833	4083
515	3639
3671	2193
4308	4059
990	767
1563	231
4821	1714
2300	3233
3071	377
4850	2537
4257	1358
4140	5046
2762	2501
4961	3959
4467	4517
3137	4841
4047	911
1879	1125
2741	2744
5156	4037
4109	1775
3154	3406
3169	4806
4021	411
564	2955
3599	4875
387	4421
3640	3458
2919	1071
2248	3601
1258	4100
2265	3417
1071	4980
5094	2091
1822	3918
556	1754
3343	1818
4214	1342
3220	697
671	3338
1898	1539
1716	2072
1567	973
4628	2336
4224	3595
1093	2202
3196	2740
3151	3618
4041	4364
2000	5173
3192	1872
5193	4366
4234	637
3392	1619
1876	4167
1406	4602
3537	3129
448	1177
4622	4318
1300	4690
1840	2222
568	5142
4733	291
3845	2148
3202	3638
911	1660
2025	1891
528	4196
5153	2966
4064	4170
617	1993
5049	3705
2351	2998
593	2743
2815	3898
3585	3383
1523	1615
934	873
1478	3150
3049	1817
5132	1143
4766	439
2833	3502
5079	463
1400	632
5161	2115
1318	2430
5111	1254
